Ridge Regression with Cross Validation


0  =>  (389, 14) (389, 1) (44, 14) (44, 1)
Run 8 	 lambda  0.498788509512 CV MSE_train  20.1412533857 CV MSE_test  [ 29.61850423]
Run 8 	 lambda  0.748182764268 CV MSE_train  20.1417734628 CV MSE_test  [ 29.60753936]
Run 8 	 lambda  1.1222741464 CV MSE_train  20.1429104018 CV MSE_test  [ 29.59225669]
Run 8 	 lambda  1.6834112196 CV MSE_train  20.1453626777 CV MSE_test  [ 29.57180488]
Run 8 	 lambda  2.5251168294 CV MSE_train  20.1505521981 CV MSE_test  [ 29.54623391]
Run 8 	 lambda  3.78767524411 CV MSE_train  20.1612493214 CV MSE_test  [ 29.51802535]
Run 8 	 lambda  5.68151286616 CV MSE_train  20.1825428749 CV MSE_test  [ 29.49481882]
Run 8 	 lambda  8.52226929924 CV MSE_train  20.223110374 CV MSE_test  [ 29.49345091]
Run 8 	 lambda  10 CV MSE_train  20.2472012841 CV MSE_test  [ 29.50509498]
Run 8 	 lambda  0.0 CV MSE_train  20.1408255629 CV MSE_test  [ 29.64240557]


9  =>  (390, 14) (390, 1) (43, 14) (43, 1)
Run 9 	 lambda  0.0001 CV MSE_train  21.1424986726 CV MSE_test  [ 17.9871207]
Run 9 	 lambda  0.00015 CV MSE_train  21.1424986726 CV MSE_test  [ 17.98712014]
Run 9 	 lambda  0.000225 CV MSE_train  21.1424986726 CV MSE_test  [ 17.9871193]
Run 9 	 lambda  0.0003375 CV MSE_train  21.1424986727 CV MSE_test  [ 17.98711803]
Run 9 	 lambda  0.00050625 CV MSE_train  21.1424986729 CV MSE_test  [ 17.98711614]
Run 9 	 lambda  0.000759375 CV MSE_train  21.1424986734 CV MSE_test  [ 17.98711329]
Run 9 	 lambda  0.0011390625 CV MSE_train  21.1424986745 CV MSE_test  [ 17.98710902]
Run 9 	 lambda  0.00170859375 CV MSE_train  21.1424986769 CV MSE_test  [ 17.98710262]
Run 9 	 lambda  0.002562890625 CV MSE_train  21.1424986823 CV MSE_test  [ 17.98709302]
Run 9 	 lambda  0.0038443359375 CV MSE_train  21.1424986946 CV MSE_test  [ 17.98707863]
Run 9 	 lambda  0.00576650390625 CV MSE_train  21.1424987221 CV MSE_test  [ 17.98705706]
Run 9 	 lambda  0.00864975585938 CV MSE_train  21.1424987839 CV MSE_test  [ 17.98702475]
Run 9 	 lambda  0.0129746337891 CV MSE_train  21.1424989231 CV MSE_test  [ 17.98697636]
Run 9 	 lambda  0.0194619506836 CV MSE_train  21.1424992361 CV MSE_test  [ 17.98690397]
Run 9 	 lambda  0.0291929260254 CV MSE_train  21.1424999397 CV MSE_test  [ 17.98679579]
Run 9 	 lambda  0.0437893890381 CV MSE_train  21.1425015211 CV MSE_test  [ 17.98663449]
Run 9 	 lambda  0.0656840835571 CV MSE_train  21.1425050735 CV MSE_test  [ 17.98639465]
Run 9 	 lambda  0.0985261253357 CV MSE_train  21.1425130466 CV MSE_test  [ 17.98603967]
Run 9 	 lambda  0.147789188004 CV MSE_train  21.1425309196 CV MSE_test  [ 17.98551786]
Run 9 	 lambda  0.221683782005 CV MSE_train  21.1425709113 CV MSE_test  [ 17.98475892]
Run 9 	 lambda  0.332525673008 CV MSE_train  21.1426601507 CV MSE_test  [ 17.98367334]
Run 9 	 lambda  0.498788509512 CV MSE_train  21.1428584786 CV MSE_test  [ 17.98216144]
Run 9 	 lambda  0.748182764268 CV MSE_train  21.1432966251 CV MSE_test  [ 17.98014808]
Run 9 	 lambda  1.1222741464 CV MSE_train  21.1442561807 CV MSE_test  [ 17.97767617]
Run 9 	 lambda  1.6834112196 CV MSE_train  21.1463314117 CV MSE_test  [ 17.97512466]
Run 9 	 lambda  2.5251168294 CV MSE_train  21.1507405196 CV MSE_test  [ 17.97366563]
Run 9 	 lambda  3.78767524411 CV MSE_train  21.1598822914 CV MSE_test  [ 17.97612904]
Run 9 	 lambda  5.68151286616 CV MSE_train  21.1782348423 CV MSE_test  [ 17.98845752]
Run 9 	 lambda  8.52226929924 CV MSE_train  21.2136219136 CV MSE_test  [ 18.02183017]
Run 9 	 lambda  10 CV MSE_train  21.2348482335 CV MSE_test  [ 18.04463492]
Run 9 	 lambda  0.0 CV MSE_train  21.1424986725 CV MSE_test  [ 17.98712183]
Average lamdba [(0.0, 20.855763400184646), (0.0001, 20.855763400200132), (0.00015000000000000001, 20.855763400219473), (0.00022500000000000002, 20.855763400263005), (0.0003375, 20.855763400360967), (0.00050625, 20.855763400581367), (0.000759375, 20.855763401077255), (0.0011390624999999999, 20.85576340219297), (0.0017085937499999998, 20.855763404703211), (0.0025628906249999996, 20.855763410350882), (0.0038443359374999994, 20.855763423056931), (0.00576650390625, 20.855763451641337), (0.008649755859375, 20.855763515942158), (0.0129746337890625, 20.855763660571398), (0.01946195068359375, 20.855763985826677), (0.029192926025390625, 20.855764717109889), (0.043789389038085935, 20.855766360673531), (0.0656840835571289, 20.855770052551623), (0.09852612533569335, 20.855778338627104), (0.14778918800354002, 20.855796912968611), (0.22168378200531003, 20.855838473090664), (0.33252567300796504, 20.855931209045753), (0.49878850951194753, 20.856137297138098), (0.7481827642679213, 20.856592552659269), (1.122274146401882, 20.857589466592639), (1.683411219602823, 20.859745145546736), (2.5251168294042348, 20.86432413197247), (3.787675244106352, 20.873815154452359), (5.681512866159528, 20.892861033021653), (8.52226929923929, 20.929566792702218), (10, 20.951576526688413)]
	 best lambda_train  0.0 MSE_test  22.9756820127
